ComponentCode,ComponentModel,ComponentSpecification,StockCount,ERPComponentName,ComponentType,ComponentLibraryType,SortableValueMagnitude,SortableValueUnit
C115614,C0402C0G1R3C500NTB,0402,37,1.3pF ±0.25pF 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0000013000000,microfarad
C609554,100A1R3BT250X,"SMD,1.4x1.4x1.45mm",12,1.3pF ±0.1pF 250V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0000013000000,microfarad
C1552,0402CG1R5C500NT,0402,246833,1.5pF ±0.25pF 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,base,0.0000015000000,microfarad
C282238,CC0402BRNPO9BN1R5,0402,153484,1.5pF ±0.1pF 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0000015000000,microfarad
C126501,GCM1555C1H1R5CA16D,0402,86631,1.5pF ±0.25pF 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0000015000000,microfarad
C161414,GRM0335C1H1R5BA01D,0201,29624,1.5pF ±0.1pF 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0000015000000,microfarad
C258458,C0603NP0159CGT,0201,19943,1.5pF ±0.25pF 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0000015000000,microfarad
C338137,RF15N1R5B500CT,0402,15655,1.5pF ±0.1pF 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0000015000000,microfarad
C376772,TCC0603COG1R5C500CT,0603,12730,1.5pF ±0.25pF 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0000015000000,microfarad
C76901,GJM1555C1H1R5WB01D,0402,11510,1.5pF ±0.05pF 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0000015000000,microfarad
C1639,0603CG1R5C500NT,0603,10435,1.5pF ±0.25pF 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0000015000000,microfarad
C326064,CQ0402ARNPO9BN1R5,0402,10198,1.5pF ±0.05pF 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0000015000000,microfarad
C525495,0402N1R5B500CT,0402,9947,1.5pF ±0.1pF 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0000015000000,microfarad
C76957,GRM1555C1H1R5BA01D,0402,9862,1.5pF ±0.1pF 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0000015000000,microfarad
C519100,CC0603BRNPO9BN1R5,0603,9720,1.5pF ±0.1pF 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0000015000000,microfarad
C408127,GJM1555C1H1R5CB01D,0402,9393,1.5pF ±0.25pF 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0000015000000,microfarad
C883568,GCQ1555C1H1R5CB01D,0402,8940,1.5pF ±0.25pF,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0000015000000,microfarad
C326822,AC0402BRNPO9BN1R5,0402,8174,1.5pF ±0.1pF 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0000015000000,microfarad
C387975,0402N1R5C500CT,0402,7275,1.5pF ±0.25pF 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0000015000000,microfarad
C88913,GRM0335C1H1R5WA01D,0201,6480,1.5pF ±0.05pF 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0000015000000,microfarad
C189471,CC0402CRNPO9BN1R5,0402,5365,1.5pF ±0.25pF 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0000015000000,microfarad
C126500,GCM1555C1H1R5BA16D,0402,4954,1.5pF ±0.1pF 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0000015000000,microfarad
C21897,CL10C1R5BB8NNNC,0603,4461,1.5pF ±0.1pF 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0000015000000,microfarad
C525241,FN18N1R5C500PSG,0603,4354,1.5pF ±0.25pF 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0000015000000,microfarad
C170150,CL05C1R5CB5NNNC,0402,3781,1.5pF ±0.25pF 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0000015000000,microfarad
C424820,0201N1R5C250CT,0201,3630,1.5pF ±0.25pF 25V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0000015000000,microfarad
C76958,GRM1555C1H1R5CA01D,0402,3365,1.5pF ±0.25pF 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0000015000000,microfarad
C2980160,CL05C1R5BB5NNNC,0402,3300,1.5pF ±0.1pF 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0000015000000,microfarad
C115615,C0402C0G1R5C500NTB,0402,3181,1.5pF ±0.25pF 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0000015000000,microfarad
C84708,CL10C1R5CB8NNNC,0603,3110,1.5pF ±0.25pF 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0000015000000,microfarad
C163551,CC0603CRNPO9BN1R5,0603,2967,1.5pF ±0.25pF 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0000015000000,microfarad
C565609,FN18N1R5B500PSG,0603,2877,1.5pF ±0.1pF 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0000015000000,microfarad
C605208,AC0603BRNPO9BN1R5,0603,1790,1.5pF ±0.1pF 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0000015000000,microfarad
C284980,0201HQ1R5B250NT,0201,1110,1.5pF ±0.1pF 25V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0000015000000,microfarad
C1788,0805CG1R5C500NT,0805,1029,1.5pF ±0.25pF 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0000015000000,microfarad
C376869,TCC0805COG1R5C500BT,0805,862,1.5pF ±0.25pF 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0000015000000,microfarad
C285112,0402CG1R5B500NT,0402,825,1.5pF ±0.1pF 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0000015000000,microfarad
C388037,0603N1R5C500CT,0603,820,1.5pF ±0.25pF 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0000015000000,microfarad
C124767,C0201C0G1R5B500NTA,0201,610,1.5pF ±0.1pF 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0000015000000,microfarad
C525203,FN15N1R5C500PNG,0402,600,1.5pF ±0.25pF 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0000015000000,microfarad
C695130,C1608C0G1H1R5CT000N,0603,508,1.5pF ±0.25pF 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0000015000000,microfarad
C507055,0603CG1R5B500NT,0603,497,1.5pF ±0.1pF 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0000015000000,microfarad
C147344,C1005NP0159CGTS,0402,427,1.5pF ±0.25pF 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0000015000000,microfarad
C519931,CC0805CRNPO9BN1R5,0805,348,1.5pF ±0.25pF 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0000015000000,microfarad
C342942,CGA2B2C0G1H1R5CT0Y0F,0402,267,1.5pF ±0.25pF 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0000015000000,microfarad
C76900,GJM1555C1H1R5BB01D,0402,248,1.5pF ±0.1pF 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0000015000000,microfarad
C609899,V1R5C0402COG500NBT,0402,200,1.5pF ±0.25pF 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0000015000000,microfarad
C1892,1206CG1R5C500NT,1206,129,1.5pF ±0.25pF 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0000015000000,microfarad
C172850,RF15N1R5A500CT,0402,125,1.5pF ±0.05pF 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0000015000000,microfarad
C123541,0603N1R5B500CT,0603,53,1.5pF ±0.1pF 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0000015000000,microfarad
C258488,C1005NP0159CGT,0402,50,1.5pF ±0.25pF 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0000015000000,microfarad
C609531,100A1R5BW150X,"SMD,1.4x1.4x1.45mm",18,1.5pF ±0.1pF 150V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0000015000000,microfarad
C908503,MT18N1R5C500CT,0603,9,1.5pF ±0.25pF 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0000015000000,microfarad
C519984,CC0805BRNPO9BN1R5,0805,8,1.5pF ±0.1pF 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0000015000000,microfarad
C77029,GRM1885C1H1R5BA01D,0603,4,1.5pF ±0.1pF 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0000015000000,microfarad
C609543,100A1R5CW150X,"SMD,1.4x1.4x1.45mm",4,1.5pF ±0.25pF 150V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0000015000000,microfarad
C440159,GRM0335C1H1R6BA01D,0201,12322,1.6pF ±0.1pF 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0000016000000,microfarad
C555382,0402N1R6C500CT,0402,9780,1.6pF ±0.25pF 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0000016000000,microfarad
C161311,GJM1555C1H1R6BB01D,0402,8231,1.6pF ±0.1pF 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0000016000000,microfarad
C88881,GJM1555C1H1R6WB01D,0402,6783,1.6pF ±0.05pF 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0000016000000,microfarad
C161312,GJM1555C1H1R6CB01D,0402,4769,1.6pF ±0.25pF 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0000016000000,microfarad
C161284,GJM0335C1E1R6BB01D,0201,334,1.6pF ±0.1pF 25V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0000016000000,microfarad
C541350,CC0402CRNPO9BN1R6,0402,175,1.6pF ±0.25pF 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0000016000000,microfarad
C209937,04025U1R6BAT2A,0402,169,1.6pF ±0.1pF 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0000016000000,microfarad
C88923,GRM1555C1H1R6BA01D,0402,66,1.6pF ±0.1pF 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0000016000000,microfarad
C541333,CC0402BRNPO9BN1R6,0402,35,1.6pF ±0.1pF 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0000016000000,microfarad
C301970,0402N1R8C500CT,0402,235479,1.8pF ±0.25pF 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0000018000000,microfarad
C1553,0402CG1R8C500NT,0402,82580,1.8pF ±0.25pF 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0000018000000,microfarad
C161416,GRM0335C1H1R8WA01D,0201,48401,1.8pF ±0.05pF 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0000018000000,microfarad
C258489,C1005NP0189CGT,0402,39295,1.8pF ±0.25pF 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0000018000000,microfarad
C147346,C1005NP0189CGTS,0402,27370,1.8pF ±0.25pF 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0000018000000,microfarad
C363515,FN15N1R8C500PNG,0402,17800,1.8pF ±0.25pF 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0000018000000,microfarad
C76902,GJM1555C1H1R8BB01D,0402,17558,1.8pF ±0.1pF 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0000018000000,microfarad
C161380,GRM0335C1E1R8CA01D,0201,12635,1.8pF ±0.25pF 25V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0000018000000,microfarad
C161415,GRM0335C1H1R8BA01D,0201,12200,1.8pF ±0.1pF 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0000018000000,microfarad
C301950,0402CG1R8B500NT,0402,10492,1.8pF ±0.1pF 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0000018000000,microfarad
C723500,AC0402CRNPO9BN1R8,0402,8925,1.8pF ±0.25pF 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0000018000000,microfarad
C147345,C1005NP0189BGTS,0402,7406,1.8pF ±0.1pF 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0000018000000,microfarad
C387976,0402N1R8B500CT,0402,6351,1.8pF ±0.1pF 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0000018000000,microfarad
C172830,RF15N1R8C500CT,0402,6330,1.8pF ±0.25pF 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0000018000000,microfarad
C272883,CC0402CRNPO9BN1R8,0402,5887,1.8pF ±0.25pF 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0000018000000,microfarad
C282244,CC0603CRNPO9BN1R8,0603,4112,1.8pF ±0.25pF 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0000018000000,microfarad
C1640,0603CG1R8C500NT,0603,3460,1.8pF ±0.25pF 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0000018000000,microfarad
C609898,V1R8B0402COG500NBT,0402,2904,1.8pF ±0.1pF 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0000018000000,microfarad
C376870,TCC0805COG1R8C500BT,0805,2816,1.8pF ±0.25pF 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0000018000000,microfarad
C565643,FN21N1R8B500PAG,0805,2606,1.8pF ±0.1pF 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0000018000000,microfarad
C565610,FN18N1R8B500PSG,0603,2503,1.8pF ±0.1pF 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0000018000000,microfarad
C161150,GCM1555C1H1R8CA16D,0402,2400,1.8pF ±0.25pF 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0000018000000,microfarad
C377526,C0201C0G1R8B250NTA,0201,1730,1.8pF ±0.1pF 25V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0000018000000,microfarad
C85878,GJM1555C1H1R8CB01D,0402,1370,1.8pF ±0.25pF 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0000018000000,microfarad
C161379,GRM0335C1E1R8BA01D,0201,1349,1.8pF ±0.1pF 25V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0000018000000,microfarad
C76903,GJM1555C1H1R8WB01D,0402,1233,1.8pF ±0.05pF 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0000018000000,microfarad
C396875,RF15N1R8B500CT,0402,1084,1.8pF ±0.1pF 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0000018000000,microfarad
C152917,0603N1R8B500CT,0603,904,1.8pF ±0.1pF 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0000018000000,microfarad
C1789,0805CG1R8C500NT,0805,853,1.8pF ±0.25pF 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0000018000000,microfarad
C327209,CC0402BRNPO9BN1R8,0402,782,1.8pF ±0.1pF 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0000018000000,microfarad
C307444,CL05C1R8CB5NNNC,0402,769,1.8pF ±0.25pF 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0000018000000,microfarad
C525242,FN18N1R8C500PSG,0603,668,1.8pF ±0.25pF 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0000018000000,microfarad
C140677,C0402C0G1R8B500NTB,0402,649,1.8pF ±0.1pF 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0000018000000,microfarad
C519101,CC0603BRNPO9BN1R8,0603,624,1.8pF ±0.1pF 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0000018000000,microfarad
C519985,CC0805BRNPO9BN1R8,0805,578,1.8pF ±0.1pF 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0000018000000,microfarad
C565581,FN21N1R8C500PAG,0805,500,1.8pF ±0.25pF 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0000018000000,microfarad
C318660,CL10C1R8BB8NNNC,0603,488,1.8pF ±0.1pF 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0000018000000,microfarad
C327235,CC0805CRNPO9BN1R8,0805,465,1.8pF ±0.25pF 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0000018000000,microfarad
C296051,0603N1R8C500CT,0603,452,1.8pF ±0.25pF 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0000018000000,microfarad
C469632,CQ0402BRNPO9BN1R8,0402,435,1.8pF ±0.1pF 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0000018000000,microfarad
C778295,C0402C0G1R8B250NTB,0402,300,1.8pF ±0.1pF 25V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0000018000000,microfarad
C561162,C1608NP0189CGTS,0603,215,1.8pF ±0.25pF 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0000018000000,microfarad
C376773,TCC0603COG1R8C500CT,0603,80,1.8pF ±0.25pF 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0000018000000,microfarad
C161176,GCM1885C1H1R8CA16D,0603,55,1.8pF ±0.25pF 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0000018000000,microfarad
C509269,0805N1R8B500CT,0805,28,1.8pF ±0.1pF 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0000018000000,microfarad
C295964,0402N1R8A500CT,0402,24,1.8pF ±0.05pF 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0000018000000,microfarad
C126553,GCM1885C1H1R8BA16D,0603,11,1.8pF ±0.1pF 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0000018000000,microfarad
C77178,GRM1555C1H1R8CA01D,0402,6,1.8pF ±0.25pF 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0000018000000,microfarad
C1893,1206CG1R8C500NT,1206,5,1.8pF ±0.25pF 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0000018000000,microfarad
C408134,GRM1885C2A1R8BA01D,0603,5,1.8pF ±0.1pF 100V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0000018000000,microfarad
C609542,100A1R8BT150X,"SMD,1.4x1.4x1.45mm",2,1.8pF ±0.1pF 150V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.0000018000000,microfarad
C1650,0603CG2R0C500NT,0603,3163753,2pF ±0.25pF 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.000002000000,microfarad
C76700,CGA2B2C0G1H120JT0Y0F,0402,694042,12pF ±5% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.000002000000,microfarad
C342943,CGA2B2C0G1H220JT0Y0F,0402,50280,22pF ±5% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.000002000000,microfarad
C327205,CC0402BRNPO9BN8R2,0402,24817,8.2pF ±0.1pF 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.000002000000,microfarad
C696885,TCC0402COG2R0C500AT,0402,24518,2pF ±0.25pF 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.000002000000,microfarad
C296106,0805N820J500CT,0805,17102,82pF ±5% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.000002000000,microfarad
C161336,GJM1555C1H8R2BB01D,0402,16432,8.2pF ±0.1pF 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.000002000000,microfarad
C610062,V2R0C0402C0G500NBT,0402,14330,2pF ±0.25pF 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.000002000000,microfarad
C147348,C1005NP0209CGTS,0402,13780,2pF ±0.25pF 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.000002000000,microfarad
C162123,GRM1555C1H820FA01D,0402,10249,82pF ±1% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.000002000000,microfarad
C430701,GCM1555C1H2R0CA16D,0402,10000,2pF ±0.25pF 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.000002000000,microfarad
C115622,C0402C0G2R0C500NTB,0402,9888,2pF ±0.25pF 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.000002000000,microfarad
C524564,GRM1555C1H2R0WA01D,0402,9873,2pF ±0.05pF 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.000002000000,microfarad
C326820,AC0402BRNPO9BN2R2,0402,9680,2.2pF ±0.1pF 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.000002000000,microfarad
C161304,GJM1555C1H120FB01D,0402,8354,12pF ±1% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.000002000000,microfarad
C301955,0402CG8R2D500NT,0402,7596,8.2pF ±0.5pF 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.000002000000,microfarad
C396876,RF15N2R0A500CT,0402,6820,2pF ±0.05pF 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.000002000000,microfarad
C342935,CGA2B2C0G1H020CT0Y0F,0402,6779,2pF ±0.25pF 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.000002000000,microfarad
C88885,GJM1555C1H2R0WB01D,0402,6479,2pF ±0.05pF 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.000002000000,microfarad
C76984,GRM1555C1H8R2CA01D,0402,6104,8.2pF ±0.25pF 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.000002000000,microfarad
C295968,0402N220F500CT,0402,5956,22pF ±1% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.000002000000,microfarad
C326065,CQ0402ARNPO9BN2R0,0402,5894,2pF ±0.05pF 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.000002000000,microfarad
C415542,GJM1555C1H6R2CB01D,0402,5596,6.2pF ±0.25pF 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.000002000000,microfarad
C295975,0402N2R0C500CT,0402,5117,2pF ±0.25pF 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.000002000000,microfarad
C311842,C1005NP0820KGTS,0402,4510,82pF ±10% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.000002000000,microfarad
C507410,0603CG2R0B500NT,0603,4401,2pF ±0.1pF 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.000002000000,microfarad
C396877,RF15N2R0C500CT,0402,4400,2pF ±0.25pF 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.000002000000,microfarad
C161399,GRM0335C1E8R2BA01D,0201,4279,8.2pF ±0.1pF 25V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.000002000000,microfarad
C519932,CC0805CRNPO9BN2R0,0805,4007,2pF ±0.25pF 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.000002000000,microfarad
C1921,1206CG620J500NT,1206,3940,62pF ±5% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.000002000000,microfarad
C85879,GJM1555C1H2R0CB01D,0402,3894,2pF ±0.25pF 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.000002000000,microfarad
C45501,0402CG820J500NT,0402,3865,82pF ±5% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.000002000000,microfarad
C555555,0603N2R0C251CT,0603,3757,2pF ±0.25pF 250V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.000002000000,microfarad
C113882,CC1206JRNPO9BN120,1206,3718,12pF ±5% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.000002000000,microfarad
C1651,0603CG2R2C500NT,0603,3712,2.2pF ±0.25pF 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.000002000000,microfarad
C325454,CC0402CRNPO9BN2R0,0402,3445,2pF ±0.25pF 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.000002000000,microfarad
C152849,0805N120J101,0805,3392,12pF ±5% 100V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.000002000000,microfarad
C318582,CL05C020BB5NNNC,0402,3280,2pF ±0.1pF 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.000002000000,microfarad
C880692,CGA3E2C0G1H020CT0Y0N,0603,3173,2pF ±0.25pF 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.000002000000,microfarad
C363549,FN18N2R0C500PSG,0603,3030,2pF ±0.25pF 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.000002000000,microfarad
C296094,0805N2R0C500CT,0805,2810,2pF ±0.25pF 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.000002000000,microfarad
C1901,1206CG2R0C500NT,1206,2715,2pF ±0.25pF 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.000002000000,microfarad
C295994,0402N620J500CT,0402,2580,62pF ±5% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.000002000000,microfarad
C147347,C1005NP0209BGTS,0402,2560,2pF ±0.1pF 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.000002000000,microfarad
C519986,CC0805BRNPO9BN2R0,0805,2529,2pF ±0.1pF 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.000002000000,microfarad
C377027,TCC1206COG220J102DT,1206,2178,22pF ±5% 1kV,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.000002000000,microfarad
C408549,GCM1885C2A220JA16D,0603,1804,22pF ±5% 100V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.000002000000,microfarad
C301995,0402N8R2D500CT,0402,1675,8.2pF ±0.5pF 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.000002000000,microfarad
C140939,C0402C229C5GAC7867,0402,1600,2.2pF ±0.25pF 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.000002000000,microfarad
C63681,0603CG220J201NT,0603,1434,22pF ±5% 200V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.000002000000,microfarad
